og	go	type	evidence
685597at2759	GO:0008409	F	IEA
685597at2759	GO:0016070	P	IEA
685597at2759	GO:0016787	F	IEA
685597at2759	GO:0090305	P	IEA
685597at2759	GO:0090503	P	IEA
69768at2759	GO:0005634	C	IEA
69768at2759	GO:0007049	P	IEA
69768at2759	GO:0007064	P	IEA
69768at2759	GO:0051301	P	IEA
724270at2759	GO:0005634	C	IEA
724270at2759	GO:0005681	C	IBA
739025at2759	GO:0005794	C	IBA
739025at2759	GO:0016413	F	IEA
739025at2759	GO:0016740	F	IEA
871849at2759	GO:0005789	C	IEA
877394at2759	GO:0000166	F	IEA
907115at2759	GO:0004930	F	IEA
907115at2759	GO:0005886	C	IEA
907115at2759	GO:0005887	C	IEA
907115at2759	GO:0007165	P	IEA
907115at2759	GO:0007186	P	IEA
907115at2759	GO:0007193	P	IEA
907115at2759	GO:0008502	F	IEA
907115at2759	GO:0016020	C	IEA
907115at2759	GO:0016021	C	IEA
907115at2759	GO:0042562	F	IEA
907115at2759	GO:0043235	C	IEA
907115at2759	GO:0097159	F	IEA
929897at2759	GO:0000166	F	IEA
929897at2759	GO:0004849	F	IEA
929897at2759	GO:0005524	F	IEA
929897at2759	GO:0016301	F	IEA
929897at2759	GO:0016310	P	IEA
929897at2759	GO:0016740	F	IEA
929897at2759	GO:0044206	P	IEA
929897at2759	GO:0044238	P	IEA
929897at2759	GO:1901564	P	IEA
944155at2759	GO:0016020	C	IEA
944155at2759	GO:0016021	C	IEA
982374at2759	GO:0016311	P	IEA
982374at2759	GO:0016787	F	IEA
1002357at2759	GO:0005737	C	IEA
1024049at2759	GO:0006629	P	IEA
1024049at2759	GO:0006914	P	IEA
1024049at2759	GO:0015031	P	IEA
1024049at2759	GO:0016757	F	IEA
1024049at2759	GO:0016906	F	IEA
1024049at2759	GO:0034045	C	IEA
1024049at2759	GO:0102202	F	IEA
1024049at2759	GO:0102203	F	IEA
1024049at2759	GO:0102205	F	IEA
1080991at2759	GO:0004109	F	IEA
1080991at2759	GO:0006779	P	IEA
1080991at2759	GO:0006782	P	IEA
1080991at2759	GO:0016491	F	IEA
1089743at2759	GO:0004757	F	IEA
1089743at2759	GO:0006729	P	IEA
1108845at2759	GO:0005634	C	IEA
1108845at2759	GO:0005737	C	IEA
1108845at2759	GO:0008180	C	IEA
1114069at2759	GO:0001735	F	IEA
1114069at2759	GO:0016491	F	IEA
1114069at2759	GO:0016670	F	IEA
1114069at2759	GO:0030328	P	IEA
1114675at2759	GO:0004853	F	IEA
1114675at2759	GO:0005829	C	IBA
1114675at2759	GO:0006779	P	IEA
1114675at2759	GO:0006782	P	IEA
1114675at2759	GO:0006783	P	IEA
1114675at2759	GO:0016829	F	IEA
1114675at2759	GO:0016831	F	IEA
1176939at2759	GO:0005085	F	IEA
1176939at2759	GO:0050790	P	IEA
1206249at2759	GO:0051213	F	IEA
1343847at2759	GO:0002083	F	IEA
1343847at2759	GO:0002094	F	IEA
1343847at2759	GO:0004659	F	IEA
1343847at2759	GO:0005739	C	IEA
1343847at2759	GO:0005743	C	IEA
1343847at2759	GO:0006744	P	IEA
1343847at2759	GO:0008299	P	IEA
1343847at2759	GO:0008412	F	IEA
1343847at2759	GO:0016020	C	IEA
1343847at2759	GO:0016021	C	IEA
1343847at2759	GO:0016114	P	IEA
1343847at2759	GO:0016740	F	IEA
1343847at2759	GO:0016765	F	IEA
1343847at2759	GO:0031305	C	IEA
1343847at2759	GO:0047293	F	IEA
1352540at2759	GO:0003824	F	IEA
1352540at2759	GO:0004518	F	IEA
1352540at2759	GO:0006281	P	IEA
1352540at2759	GO:0006974	P	IEA
1352540at2759	GO:0008270	F	IEA
1352540at2759	GO:0016829	F	IEA
1352540at2759	GO:0046872	F	IEA
1352540at2759	GO:0090305	P	IEA
1411806at2759	GO:0051754	P	IBA
1418527at2759	GO:0005739	C	IEA
1418527at2759	GO:0005743	C	IEA
1418527at2759	GO:0005744	C	IEA
1418527at2759	GO:0008320	F	IEA
1418527at2759	GO:0015031	P	IEA
1418527at2759	GO:0016020	C	IEA
1418527at2759	GO:0016021	C	IEA
1418527at2759	GO:0022857	F	IEA
1418527at2759	GO:0030150	P	IEA
1424146at2759	GO:0005737	C	IEA
1424146at2759	GO:0005975	P	IEA
1424146at2759	GO:0006012	P	IEA
1424146at2759	GO:0006950	P	IEA
1424146at2759	GO:0047216	F	IEA
1455798at2759	GO:0000149	F	IBA
1455798at2759	GO:0005484	F	IBA
1455798at2759	GO:0005515	F	IPI
1455798at2759	GO:0005765	C	IEA
1455798at2759	GO:0005768	C	IDA
1455798at2759	GO:0005769	C	IDA
1455798at2759	GO:0005770	C	IDA
1455798at2759	GO:0005783	C	TAS
1455798at2759	GO:0005802	C	IDA
1455798at2759	GO:0005829	C	IEA
1455798at2759	GO:0005887	C	TAS
1455798at2759	GO:0006886	P	IBA
1455798at2759	GO:0006906	P	IEA
1455798at2759	GO:0008333	P	IEA
1455798at2759	GO:0012505	C	IBA
1455798at2759	GO:0016020	C	IEA
1455798at2759	GO:0016021	C	IEA
1455798at2759	GO:0016192	P	IEA
1455798at2759	GO:0019869	F	IDA
1455798at2759	GO:0019905	F	IPI
1455798at2759	GO:0031201	C	IEA
1455798at2759	GO:0031625	F	IEA
1455798at2759	GO:0031902	C	IEA
1455798at2759	GO:0031982	C	IDA
1455798at2759	GO:0045022	P	IDA
1455798at2759	GO:0045335	C	IEA
1455798at2759	GO:0048278	P	IBA
1455798at2759	GO:0048471	C	IDA
1455798at2759	GO:0055037	C	IDA
1455798at2759	GO:0071346	P	IEA
1455798at2759	GO:1903076	P	IDA
1461546at2759	GO:0005634	C	IEA
1508191at2759	GO:0005739	C	IEA
1508191at2759	GO:0034551	P	IEA
1508191at2759	GO:0043022	F	IEA
1557138at2759	GO:0110165	C	IEA
1564517at2759	GO:0046872	F	IEA
1566576at2759	GO:0006811	P	IEA
1566576at2759	GO:0016471	C	IEA
1566576at2759	GO:0046961	F	IEA
1566576at2759	GO:1902600	P	IEA
1578484at2759	GO:0004729	F	IEA
1578484at2759	GO:0005743	C	IEA
1578484at2759	GO:0006779	P	IEA
1578484at2759	GO:0006782	P	IEA
1578484at2759	GO:0006783	P	IEA
1578484at2759	GO:0009507	C	IEA
1578484at2759	GO:0016491	F	IEA
1588694at2759	GO:0005680	C	IEA
1588694at2759	GO:0007049	P	IEA
1588694at2759	GO:0031145	P	IEA
1588694at2759	GO:0051301	P	IEA
1619084at2759	GO:0005789	C	IEA
1635950at2759	GO:0005681	C	IEA
1635950at2759	GO:0008380	P	IEA
1635966at2759	GO:0003723	F	IBA
1635966at2759	GO:0005634	C	IEA
1635966at2759	GO:0005730	C	IEA
203079at2759	GO:0031514	C	IEA
204282at2759	GO:0001932	P	IEA
204282at2759	GO:0003376	P	IEA
204282at2759	GO:0005737	C	IEA
204282at2759	GO:0005829	C	IEA
204282at2759	GO:0005886	C	IEA
204282at2759	GO:0005942	C	IBA
204282at2759	GO:0005943	C	IBA
204282at2759	GO:0005944	C	IEA
204282at2759	GO:0006468	P	IEA
204282at2759	GO:0007186	P	IEA
204282at2759	GO:0010595	P	IEA
204282at2759	GO:0014065	P	IEA
204282at2759	GO:0016020	C	IEA
204282at2759	GO:0016477	P	IBA
204282at2759	GO:0035005	F	IEA
204282at2759	GO:0035022	P	IEA
204282at2759	GO:0036092	P	IBA
204282at2759	GO:0042802	F	IEA
204282at2759	GO:0043085	P	IEA
204282at2759	GO:0043406	P	IEA
204282at2759	GO:0046875	F	IEA
204282at2759	GO:0046934	F	IEA
204282at2759	GO:0051897	P	IEA
204282at2759	GO:0052742	F	IBA
204282at2759	GO:0052812	F	IEA
204282at2759	GO:0071320	P	IEA
204282at2759	GO:1903169	P	IEA
204282at2759	GO:2000270	P	IEA
233419at2759	GO:0005737	C	IEA
233419at2759	GO:0005777	C	IEA
233419at2759	GO:0005778	C	IBA
233419at2759	GO:0005829	C	IEA
233419at2759	GO:0006625	P	IEA
233419at2759	GO:0007031	P	IEA
233419at2759	GO:0008022	F	IEA
233419at2759	GO:0016558	P	IBA
233419at2759	GO:0016561	P	IEA
233419at2759	GO:0044877	F	IEA
233419at2759	GO:0050821	P	IEA
233419at2759	GO:0097733	C	IEA
249353at2759	GO:0005634	C	IEA
249353at2759	GO:0005737	C	IEA
249353at2759	GO:0006402	P	IBA
249353at2759	GO:0006417	P	IEA
249353at2759	GO:0017148	P	IBA
249353at2759	GO:0030014	C	IEA
249353at2759	GO:0031047	P	IEA
309052at2759	GO:0000166	F	IEA
309052at2759	GO:0005524	F	IEA
309052at2759	GO:0016020	C	IEA
309052at2759	GO:0016021	C	IEA
309052at2759	GO:0055085	P	IEA
309052at2759	GO:0140359	F	IEA
345023at2759	GO:0045944	P	IEA
345023at2759	GO:0046983	F	IEA
363361at2759	GO:0008152	P	IEA
363361at2759	GO:0016798	F	IEA
447457at2759	GO:0003824	F	IEA
464614at2759	GO:0003333	P	IBA
464614at2759	GO:0005773	C	IEA
464614at2759	GO:0005774	C	IEA
464614at2759	GO:0015171	F	IBA
552726at2759	GO:0003779	F	IEA
552726at2759	GO:0005737	C	IEA
608695at2759	GO:0016301	F	IEA
608695at2759	GO:0016310	P	IEA
614573at2759	GO:0001505	P	IEA
614573at2759	GO:0004930	F	IEA
614573at2759	GO:0004969	F	IEA
614573at2759	GO:0007165	P	IEA
614573at2759	GO:0007186	P	IEA
614573at2759	GO:0016020	C	IEA
614573at2759	GO:0016021	C	IEA
617388at2759	GO:0016020	C	IEA
617388at2759	GO:0016021	C	IEA
618077at2759	GO:0000166	F	IEA
618077at2759	GO:0005737	C	IEA
618077at2759	GO:0006177	P	IEA
618077at2759	GO:0046872	F	IEA
657777at2759	GO:0001654	P	IEA
657777at2759	GO:0016020	C	IEA
657777at2759	GO:0016021	C	IEA
657777at2759	GO:0016323	C	IEA
657777at2759	GO:0030001	P	IEA
657777at2759	GO:0030509	P	IEA
657777at2759	GO:0034224	P	IEA
657777at2759	GO:0046873	F	IEA
657777at2759	GO:0048026	P	IEA
657777at2759	GO:0055085	P	IEA
682656at2759	GO:0016787	F	IEA
704940at2759	GO:0004930	F	IEA
704940at2759	GO:0007165	P	IEA
704940at2759	GO:0007186	P	IEA
704940at2759	GO:0007601	P	IEA
704940at2759	GO:0007602	P	IEA
704940at2759	GO:0007604	P	IEA
704940at2759	GO:0008020	F	IEA
704940at2759	GO:0009584	P	IEA
704940at2759	GO:0009881	F	IEA
704940at2759	GO:0016020	C	IEA
704940at2759	GO:0016021	C	IEA
704940at2759	GO:0016039	P	IEA
704940at2759	GO:0018298	P	IEA
704940at2759	GO:0050896	P	IEA
754103at2759	GO:0005887	C	IBA
754103at2759	GO:0007158	P	IBA
754103at2759	GO:0007268	P	IBA
754103at2759	GO:0009986	C	IBA
754103at2759	GO:0016020	C	IEA
754103at2759	GO:0016021	C	IEA
754103at2759	GO:0038023	F	IBA
754103at2759	GO:0042043	F	IBA
754103at2759	GO:0045202	C	IBA
754103at2759	GO:0045211	C	IBA
754103at2759	GO:0048488	P	IBA
754103at2759	GO:0050804	P	IBA
754103at2759	GO:0052689	F	IEA
754103at2759	GO:0097104	P	IBA
754103at2759	GO:0097105	P	IBA
754103at2759	GO:0098793	C	IEA
785883at2759	GO:0030798	F	IEA
833555at2759	GO:0005634	C	IEA
833555at2759	GO:0005730	C	IBA
833555at2759	GO:0006364	P	IBA
850255at2759	GO:0004149	F	IEA
850255at2759	GO:0006099	P	IEA
850255at2759	GO:0016740	F	IEA
850255at2759	GO:0016746	F	IEA
850255at2759	GO:0033512	P	IEA
850255at2759	GO:0045252	C	IEA
870903at2759	GO:0005347	F	IEA
871849at2759	GO:0102557	F	IEA
924221at2759	GO:0016020	C	IEA
924221at2759	GO:0016021	C	IEA
944155at2759	GO:0005789	C	IEA
944155at2759	GO:0006869	P	IEA
944155at2759	GO:0044232	C	IEA
982374at2759	GO:0005737	C	IBA
1001629at2759	GO:0008168	F	IBA
1001629at2759	GO:0016020	C	IEA
1001629at2759	GO:0016021	C	IEA
1015783at2759	GO:0003886	F	IEA
1015783at2759	GO:0008168	F	IEA
1015783at2759	GO:0016740	F	IEA
1015783at2759	GO:0032259	P	IEA
1015783at2759	GO:0090116	P	IEA
1036483at2759	GO:0003824	F	IEA
1061864at2759	GO:0005634	C	IEA
1081271at2759	GO:0000045	P	IEA
1081271at2759	GO:0003924	F	IEA
1081271at2759	GO:0005525	F	IEA
1081271at2759	GO:0005794	C	IEA
1081271at2759	GO:0005796	C	IEA
1081271at2759	GO:0006891	P	IEA
1081271at2759	GO:0032482	P	IEA
1081271at2759	GO:0034067	P	IEA
1081271at2759	GO:0048705	P	IEA
1081271at2759	GO:1903358	P	IEA
1081271at2759	GO:1903434	P	IEA
1081271at2759	GO:2000156	P	IEA
1094172at2759	GO:0019367	P	IBA
1094172at2759	GO:0030148	P	IBA
1094172at2759	GO:0030176	C	IBA
1094172at2759	GO:0034625	P	IBA
1094172at2759	GO:0034626	P	IBA
1094172at2759	GO:0042761	P	IBA
1101111at2759	GO:0005739	C	IBA
1101111at2759	GO:0008276	F	IBA
1101111at2759	GO:0016279	F	IBA
1101111at2759	GO:0018023	P	IBA
1153539at2759	GO:0005634	C	IBA
1185856at2759	GO:0016740	F	IEA
1185856at2759	GO:0016746	F	IEA
1214879at2759	GO:0000400	F	IBA
1214879at2759	GO:0000723	P	IBA
1214879at2759	GO:0000724	P	IBA
1214879at2759	GO:0003677	F	IEA
1214879at2759	GO:0003697	F	IBA
1214879at2759	GO:0005524	F	IEA
1214879at2759	GO:0005657	C	IBA
1214879at2759	GO:0006281	P	IEA
1214879at2759	GO:0007131	P	IBA
1214879at2759	GO:0008094	F	IBA
1214879at2759	GO:0033063	C	IBA
1214879at2759	GO:0042148	P	IBA
1214879at2759	GO:0090304	P	IEA
1214879at2759	GO:0140664	F	IEA
1215335at2759	GO:0003712	F	IEA
1215335at2759	GO:0003713	F	IEA
1215335at2759	GO:0005634	C	IEA
1215335at2759	GO:0006357	P	IEA
1215335at2759	GO:0016592	C	IEA
1215335at2759	GO:0019827	P	IEA
1215335at2759	GO:0045893	P	IEA
1215335at2759	GO:0045944	P	IEA
1215335at2759	GO:0060261	P	IEA
1215335at2759	GO:0070847	C	IEA
1225872at2759	GO:0004364	F	IBA
1225872at2759	GO:0009734	P	IEA
1225872at2759	GO:0016020	C	IEA
1225872at2759	GO:0016021	C	IEA
1250566at2759	GO:0005634	C	IBA
1250566at2759	GO:0005635	C	IBA
1250566at2759	GO:0005739	C	IEA
1250566at2759	GO:0005740	C	IEA
1250566at2759	GO:0005741	C	IBA
1250566at2759	GO:0005783	C	IBA
1250566at2759	GO:0006915	P	IEA
1250566at2759	GO:0016020	C	IEA
1250566at2759	GO:0016021	C	IEA
1250566at2759	GO:0035694	P	ISS
1250566at2759	GO:0042802	F	IEA
1250566at2759	GO:0043065	P	IEA
1250566at2759	GO:0043067	P	IBA
1250566at2759	GO:0043068	P	IBA
1250566at2759	GO:0097345	P	IBA
1312675at2759	GO:0003700	F	IEA
1312675at2759	GO:0005874	C	IEA
1312675at2759	GO:0006355	P	IEA
1312675at2759	GO:0016740	F	IEA
1312675at2759	GO:0016746	F	IEA
1312675at2759	GO:0019799	F	IEA
1312675at2759	GO:0043565	F	IEA
1312675at2759	GO:0070507	P	IEA
1312675at2759	GO:0071929	P	IEA
1348942at2759	GO:0005829	C	IBA
1348942at2759	GO:0035303	P	IBA
1348942at2759	GO:0051721	F	IBA
1353361at2759	GO:0004784	F	IEA
1353361at2759	GO:0006801	P	IEA
1353361at2759	GO:0016491	F	IEA
1353361at2759	GO:0019430	P	IEA
1353361at2759	GO:0046872	F	IEA
1358374at2759	GO:0002181	P	IEA
1358374at2759	GO:0005737	C	IEA
1358374at2759	GO:0006397	P	IEA
1358374at2759	GO:0034641	P	IEA
1358374at2759	GO:0043170	P	IEA
1358374at2759	GO:0044238	P	IEA
1371520at2759	GO:0000701	F	IEA
1371520at2759	GO:0000702	F	IEA
1371520at2759	GO:0003824	F	IEA
1371520at2759	GO:0006281	P	IEA
1371520at2759	GO:0006284	P	IEA
1371520at2759	GO:0006285	P	IEA
1371520at2759	GO:0006974	P	IEA
1371520at2759	GO:0008152	P	IEA
1371520at2759	GO:0016787	F	IEA
1371520at2759	GO:0016798	F	IEA
1371520at2759	GO:0046872	F	IEA
1371520at2759	GO:0051536	F	IEA
1371520at2759	GO:0051539	F	IEA
1379516at2759	GO:0005764	C	IEA
1379516at2759	GO:0005765	C	IEA
1379516at2759	GO:0007040	P	IEA
1379516at2759	GO:0007041	P	IEA
1379516at2759	GO:0008340	P	IEA
1379516at2759	GO:0010508	P	IEA
1379516at2759	GO:0010877	P	IEA
1379516at2759	GO:0031410	C	IEA
1379516at2759	GO:0036019	C	IEA
1379516at2759	GO:0045806	P	IEA
1433992at2759	GO:0005737	C	IEA
1433992at2759	GO:0005764	C	IEA
1433992at2759	GO:0016020	C	IEA
1433992at2759	GO:0016021	C	IEA
1433992at2759	GO:0048471	C	IEA
1461546at2759	GO:0003746	F	IEA
1461546at2759	GO:0006414	P	IEA
1482782at2759	GO:0016020	C	IEA
1482782at2759	GO:0016021	C	IEA
1484710at2759	GO:0016740	F	IEA
1494604at2759	GO:0016020	C	IEA
1494604at2759	GO:0016021	C	IEA
1535075at2759	GO:0003676	F	IEA
1535075at2759	GO:0006139	P	IEA
1535075at2759	GO:0008408	F	IEA
1535075at2759	GO:0046872	F	IEA
1535075at2759	GO:0090305	P	IEA
1578484at2759	GO:0016491	F	IBA
1578484at2759	GO:0050660	F	IEA
1612572at2759	GO:0005763	C	IEA
221637at2759	GO:0000301	P	IEA
221637at2759	GO:0005794	C	IEA
221637at2759	GO:0006891	P	IEA
221637at2759	GO:0007030	P	IEA
221637at2759	GO:0015031	P	IEA
221637at2759	GO:0016020	C	IEA
221637at2759	GO:0017119	C	IEA
221637at2759	GO:0070085	P	IEA
267925at2759	GO:0000166	F	IEA
267925at2759	GO:0000723	P	IEA
267925at2759	GO:0003678	F	IEA
267925at2759	GO:0004386	F	IEA
267925at2759	GO:0005524	F	IEA
267925at2759	GO:0006281	P	IEA
267925at2759	GO:0006310	P	IEA
267925at2759	GO:0006974	P	IEA
267925at2759	GO:0016020	C	IEA
267925at2759	GO:0016021	C	IEA
267925at2759	GO:0016740	F	IEA
267925at2759	GO:0016760	F	IEA
267925at2759	GO:0016787	F	IEA
267925at2759	GO:0016887	F	IEA
267925at2759	GO:0030244	P	IEA
267925at2759	GO:0032508	P	IEA
306464at2759	GO:0000981	F	IEA
306464at2759	GO:0003677	F	IEA
306464at2759	GO:0005634	C	IEA
306464at2759	GO:0006351	P	IEA
306464at2759	GO:0006355	P	IEA
306464at2759	GO:0006357	P	IEA
306464at2759	GO:0008270	F	IEA
307186at2759	GO:0003723	F	IEA
309052at2759	GO:0110165	C	IEA
468996at2759	GO:0006952	P	IEA
468996at2759	GO:0010090	P	IEA
468996at2759	GO:0010150	P	IEA
468996at2759	GO:0016020	C	IEA
468996at2759	GO:0016021	C	IEA
617388at2759	GO:0003824	F	IEA
7189at2759	GO:0000123	C	IEA
7189at2759	GO:0005634	C	IEA
7189at2759	GO:0016573	P	IEA
727365at2759	GO:0008270	F	IEA
727365at2759	GO:0016628	F	IEA
727365at2759	GO:0042558	P	IEA
734108at2759	GO:0000976	F	IEA
734341at2759	GO:0005739	C	IEA
734341at2759	GO:0043461	P	IEA
737804at2759	GO:0005739	C	HDA
737804at2759	GO:0006952	P	IEA
737804at2759	GO:0043531	F	IEA
737804at2759	GO:0071456	P	HEP
776697at2759	GO:0000166	F	IEA
776697at2759	GO:0004672	F	IEA
776697at2759	GO:0004674	F	IEA
776697at2759	GO:0004675	F	IEA
776697at2759	GO:0005524	F	IEA
776697at2759	GO:0006468	P	IEA
776697at2759	GO:0007178	P	IEA
776697at2759	GO:0016020	C	IEA
776697at2759	GO:0016301	F	IEA
776697at2759	GO:0016310	P	IEA
792708at2759	GO:0005681	C	IEA
854035at2759	GO:0016740	F	IEA
854035at2759	GO:0016746	F	IEA
894392at2759	GO:0001764	P	IBA
894392at2759	GO:0001917	C	IEA
894392at2759	GO:0005737	C	IEA
894392at2759	GO:0005815	C	IBA
894392at2759	GO:0005829	C	IEA
894392at2759	GO:0005874	C	IBA
894392at2759	GO:0005929	C	IEA
894392at2759	GO:0005930	C	IBA
894392at2759	GO:0007605	P	IEA
894392at2759	GO:0015630	C	IEA
894392at2759	GO:0030111	P	IEA
894392at2759	GO:0032391	C	IEA
894392at2759	GO:0034451	C	IEA
894392at2759	GO:0035556	P	IEA
894392at2759	GO:0042995	C	IEA
894392at2759	GO:0045880	P	IEA
894392at2759	GO:0048813	P	IBA
894392at2759	GO:0060091	C	IBA
894392at2759	GO:0060271	P	IBA
894392at2759	GO:0072686	C	IEA
894392at2759	GO:1902017	P	IBA
894595at2759	GO:0005524	F	IEA
894595at2759	GO:0006457	P	IEA
894595at2759	GO:0009408	P	IEA
894595at2759	GO:0031072	F	IEA
894595at2759	GO:0046872	F	IEA
894595at2759	GO:0051082	F	IEA
904932at2759	GO:0003824	F	IEA
912212at2759	GO:0016020	C	IEA
912212at2759	GO:0016021	C	IEA
932490at2759	GO:0004014	F	IBA
932490at2759	GO:0005829	C	IBA
932490at2759	GO:0006597	P	IBA
932490at2759	GO:0008295	P	IBA
939345at2759	GO:0005634	C	IEA
939345at2759	GO:0016480	P	IEA
960152at2759	GO:0016020	C	IEA
960152at2759	GO:0016021	C	IEA
1059849at2759	GO:0004014	F	IEA
1059849at2759	GO:0008295	P	IEA
1059849at2759	GO:0016829	F	IEA
1059849at2759	GO:0016831	F	IEA
1060606at2759	GO:0006629	P	IEA
1060606at2759	GO:0006665	P	IEA
1060606at2759	GO:0016020	C	IEA
1060606at2759	GO:0016021	C	IEA
1060606at2759	GO:0016491	F	IEA
1060606at2759	GO:0020037	F	IEA
1060606at2759	GO:0046872	F	IEA
1074094at2759	GO:0016616	F	IEA
1074094at2759	GO:0016787	F	IEA
1094172at2759	GO:0009923	C	IEA
1094172at2759	GO:0016747	F	IEA
1094172at2759	GO:0030176	C	IEA
1094172at2759	GO:0030497	P	IEA
1094172at2759	GO:0034625	P	IEA
1094172at2759	GO:0042759	P	IEA
1094172at2759	GO:0120162	P	IEA
1114675at2759	GO:0015995	P	IEA
1255438at2759	GO:0006629	P	IEA
1255438at2759	GO:0016020	C	IEA
1255438at2759	GO:0016021	C	IEA
1255438at2759	GO:0016491	F	IEA
1255438at2759	GO:0030148	P	IEA
1255438at2759	GO:0042284	F	IEA
1332874at2759	GO:0005886	C	IEA
1332874at2759	GO:0016020	C	IEA
1332874at2759	GO:0016021	C	IEA
1332874at2759	GO:0017003	P	IEA
1332874at2759	GO:0017004	P	IEA
1332874at2759	GO:0020037	F	IEA
1343847at2759	GO:0009793	P	IEA
1351067at2759	GO:0051015	F	IBA
1377646at2759	GO:0005737	C	IBA
1436035at2759	GO:0016020	C	IEA
1436035at2759	GO:0016021	C	IEA
1476852at2759	GO:0005634	C	IEA
1476852at2759	GO:0006355	P	IEA
1476852at2759	GO:0043189	C	IEA
1557083at2759	GO:0004045	F	IEA
1557083at2759	GO:0016787	F	IEA
156081at2759	GO:0000902	P	IEA
156081at2759	GO:0005737	C	IEA
156081at2759	GO:0005977	P	IEA
156081at2759	GO:0009744	P	IEA
156081at2759	GO:0019432	P	IEA
156081at2759	GO:0071329	P	IEA
1595866at2759	GO:0000278	P	IEA
1595866at2759	GO:0005634	C	IEA
1595866at2759	GO:0048527	P	IEA
1597363at2759	GO:0005739	C	IEA
1597363at2759	GO:0005743	C	IEA
1597363at2759	GO:0016020	C	IEA
1597363at2759	GO:0070469	C	IEA
1614057at2759	GO:0005496	F	IBA
1614057at2759	GO:0005576	C	IEA
194023at2759	GO:0010265	P	IEA
203278at2759	GO:0003723	F	IBA
203278at2759	GO:0005049	F	IEA
203278at2759	GO:0005634	C	IBA
203278at2759	GO:0005737	C	IBA
203278at2759	GO:0006405	P	IBA
203278at2759	GO:0006611	P	IEA
203278at2759	GO:0042565	C	IBA
203278at2759	GO:0051168	P	IEA
236145at2759	GO:0006281	P	IEA
236145at2759	GO:0006307	P	IEA
236145at2759	GO:0035552	P	IEA
236145at2759	GO:0051213	F	IEA
280917at2759	GO:0000139	C	IEA
280917at2759	GO:0005794	C	IEA
280917at2759	GO:0006886	P	IEA
280917at2759	GO:0015031	P	IEA
280917at2759	GO:0016020	C	IEA
280917at2759	GO:0017119	C	IEA
333458at2759	GO:0016491	F	IEA
333458at2759	GO:0020037	F	IEA
333458at2759	GO:0046872	F	IEA
333458at2759	GO:0051536	F	IEA
333458at2759	GO:0051539	F	IEA
338303at2759	GO:0005829	C	IEA
338303at2759	GO:0009086	P	IEA
338303at2759	GO:0071949	F	IBA
344271at2759	GO:0005634	C	IEA
370022at2759	GO:0005634	C	IEA
370022at2759	GO:0005730	C	IEA
370022at2759	GO:0006364	P	IEA
370022at2759	GO:0032040	C	IEA
434404at2759	GO:0005886	C	IEA
434404at2759	GO:0007155	P	IEA
434404at2759	GO:0007411	P	IEA
434404at2759	GO:0016020	C	IEA
434404at2759	GO:0016021	C	IEA
434404at2759	GO:0043005	C	IEA
532187at2759	GO:0016020	C	IEA
532187at2759	GO:0016021	C	IEA
580439at2759	GO:0003677	F	IEA
580439at2759	GO:0005524	F	IEA
580439at2759	GO:0006260	P	IEA
580439at2759	GO:0006271	P	IEA
580439at2759	GO:0006281	P	IEA
580439at2759	GO:0006974	P	IEA
580439at2759	GO:0016887	F	IEA
580439at2759	GO:0046872	F	IEA
621852at2759	GO:0015175	F	IBA
621852at2759	GO:0015179	F	IBA
621852at2759	GO:0015184	F	IBA
621852at2759	GO:0015811	P	IBA
621852at2759	GO:1902475	P	IEA
685597at2759	GO:0000291	P	IEA
685597at2759	GO:0000932	C	IEA
685597at2759	GO:0003729	F	IEA
685597at2759	GO:0005829	C	IEA
685597at2759	GO:0005844	C	IEA
685597at2759	GO:0006402	P	IEA
685597at2759	GO:0008270	F	IEA
685597at2759	GO:0009826	P	IEA
685597at2759	GO:0010087	P	IEA
685597at2759	GO:0010286	P	IEA
685597at2759	GO:0010494	C	IEA
685597at2759	GO:0010587	P	IEA
685597at2759	GO:0031087	P	IEA
685597at2759	GO:0040029	P	IEA
685597at2759	GO:0051301	P	IEA
685597at2759	GO:0070370	P	IEA
750855at2759	GO:0004930	F	IEA
750855at2759	GO:0007165	P	IEA
750855at2759	GO:0007186	P	IEA
750855at2759	GO:0016020	C	IEA
750855at2759	GO:0016021	C	IEA
763626at2759	GO:0016020	C	IEA
763626at2759	GO:0016021	C	IEA
776697at2759	GO:0005025	F	IBA
776697at2759	GO:0005886	C	IBA
776697at2759	GO:0009953	P	IBA
776697at2759	GO:0016021	C	IEA
776697at2759	GO:0016740	F	IEA
776697at2759	GO:0030509	P	IBA
776697at2759	GO:0038023	F	IEA
776697at2759	GO:0043235	C	IEA
776697at2759	GO:0046332	F	IBA
776697at2759	GO:0046872	F	IEA
776697at2759	GO:0070724	C	IBA
776697at2759	GO:0071363	P	IBA
834258at2759	GO:0003824	F	IEA
834258at2759	GO:0004604	F	IEA
834258at2759	GO:0006750	P	IEA
834258at2759	GO:0016491	F	IEA
834258at2759	GO:0019379	P	IEA
904932at2759	GO:0004018	F	IEA
904932at2759	GO:0006164	P	IEA
904932at2759	GO:0006189	P	IEA
904932at2759	GO:0009152	P	IEA
904932at2759	GO:0009168	P	IEA
904932at2759	GO:0016829	F	IEA
904932at2759	GO:0016842	F	IEA
904932at2759	GO:0044208	P	IEA
904932at2759	GO:0070626	F	IEA
939345at2759	GO:0016301	F	IEA
939345at2759	GO:0016310	P	IEA
962036at2759	GO:0005634	C	IEA
